"","franchID","yearID","W","WAR","source"
"549","CIN",1911,70,29.8,"Baseball Reference"
"550","CLE",1911,80,36.5,"Baseball Reference"
"551","DET",1911,89,35.7,"Baseball Reference"
"552","SFG",1911,99,NA,"Baseball Reference"
"553","NYY",1911,76,36.7,"Baseball Reference"
"554","OAK",1911,101,NA,"Baseball Reference"
"555","PHI",1911,79,28.2,"Baseball Reference"
"556","PIT",1911,85,39.4,"Baseball Reference"
"557","BAL",1911,45,NA,"Baseball Reference"
"558","STL",1911,75,21.8,"Baseball Reference"
"559","MIN",1911,64,NA,"Baseball Reference"
"560","BOS",1912,105,54.8,"Baseball Reference"
"561","LAD",1912,58,NA,"Baseball Reference"
"562","ATL",1912,52,NA,"Baseball Reference"
"563","CHW",1912,78,34.4,"Baseball Reference"
"564","CHC",1912,91,33.6,"Baseball Reference"
"565","CIN",1912,75,21.5,"Baseball Reference"
"566","CLE",1912,75,36,"Baseball Reference"
"567","DET",1912,69,31.7,"Baseball Reference"
"568","SFG",1912,103,NA,"Baseball Reference"
"569","NYY",1912,50,16.3,"Baseball Reference"
"570","OAK",1912,90,NA,"Baseball Reference"
"571","PHI",1912,73,25.4,"Baseball Reference"
"572","PIT",1912,93,44.5,"Baseball Reference"
"573","BAL",1912,53,NA,"Baseball Reference"
"574","STL",1912,63,13.7,"Baseball Reference"
"575","MIN",1912,91,NA,"Baseball Reference"
"576","BOS",1913,79,37.2,"Baseball Reference"
"577","LAD",1913,65,NA,"Baseball Reference"
"578","ATL",1913,69,NA,"Baseball Reference"
"579","CHW",1913,78,38.1,"Baseball Reference"
"580","CHC",1913,88,31.2,"Baseball Reference"
"581","CIN",1913,64,20,"Baseball Reference"
"582","CLE",1913,86,45.9,"Baseball Reference"
"583","DET",1913,66,29,"Baseball Reference"
"584","SFG",1913,101,NA,"Baseball Reference"
"585","NYY",1913,57,19.1,"Baseball Reference"
"586","OAK",1913,96,NA,"Baseball Reference"
"587","PHI",1913,88,36.2,"Baseball Reference"
"588","PIT",1913,78,32.7,"Baseball Reference"
"589","BAL",1913,57,NA,"Baseball Reference"
"590","STL",1913,51,6.3,"Baseball Reference"
"591","MIN",1913,90,NA,"Baseball Reference"
"592","BLT",1914,84,NA,"Baseball Reference"
"593","BOS",1914,91,45.7,"Baseball Reference"
"594","BTT",1914,77,12.2,"Baseball Reference"
"595","LAD",1914,75,NA,"Baseball Reference"
"596","ATL",1914,94,NA,"Baseball Reference"
"597","BFL",1914,80,NA,"Baseball Reference"
"598","CHW",1914,70,29.7,"Baseball Reference"
"599","CHH",1914,87,NA,"Baseball Reference"
"600","CHC",1914,78,23.6,"Baseball Reference"
"601","CIN",1914,60,15.5,"Baseball Reference"
"602","CLE",1914,51,16.3,"Baseball Reference"
"603","DET",1914,80,40.3,"Baseball Reference"
"604","NEW",1914,88,NA,"Baseball Reference"
"605","KCP",1914,67,8.8,"Baseball Reference"
"606","SFG",1914,84,NA,"Baseball Reference"
"607","NYY",1914,70,33.3,"Baseball Reference"
"608","OAK",1914,99,NA,"Baseball Reference"
"609","PHI",1914,74,25.4,"Baseball Reference"
"610","PIT",1914,69,26.1,"Baseball Reference"
"611","PBS",1914,64,3.5,"Baseball Reference"
"612","BAL",1914,71,20.2,"Baseball Reference"
"613","SLI",1914,62,NA,"Baseball Reference"
"614","STL",1914,81,37.2,"Baseball Reference"
"615","MIN",1914,81,NA,"Baseball Reference"
"616","BLT",1915,47,NA,"Baseball Reference"
"617","BOS",1915,101,51.6,"Baseball Reference"
"618","BTT",1915,70,11.3,"Baseball Reference"
"619","LAD",1915,80,NA,"Baseball Reference"
"620","ATL",1915,83,NA,"Baseball Reference"
"621","BFL",1915,74,NA,"Baseball Reference"
"622","CHW",1915,93,52.8,"Baseball Reference"
"623","CHH",1915,86,NA,"Baseball Reference"
"624","CHC",1915,73,24.1,"Baseball Reference"
"625","CIN",1915,71,31.4,"Baseball Reference"
"626","CLE",1915,57,24.9,"Baseball Reference"
"627","DET",1915,100,49.2,"Baseball Reference"
"628","KCP",1915,81,12.3,"Baseball Reference"
"629","NEW",1915,80,16.5,"Baseball Reference"
"630","SFG",1915,69,NA,"Baseball Reference"
"631","NYY",1915,69,32.7,"Baseball Reference"
"632","OAK",1915,43,NA,"Baseball Reference"
"633","PHI",1915,90,41.6,"Baseball Reference"
"634","PIT",1915,73,36.1,"Baseball Reference"
"635","PBS",1915,86,23.5,"Baseball Reference"
"636","BAL",1915,63,-8.5,"Baseball Reference"
"637","SLI",1915,87,NA,"Baseball Reference"
"638","STL",1915,72,27,"Baseball Reference"
"639","MIN",1915,85,NA,"Baseball Reference"
"640","BOS",1916,91,42.1,"Baseball Reference"
"641","LAD",1916,94,NA,"Baseball Reference"
"642","ATL",1916,89,NA,"Baseball Reference"
"643","CHW",1916,89,43.6,"Baseball Reference"
"644","CHC",1916,67,28,"Baseball Reference"
"645","CIN",1916,60,21.5,"Baseball Reference"
"646","CLE",1916,77,32.3,"Baseball Reference"
"647","DET",1916,87,37.2,"Baseball Reference"
"648","SFG",1916,86,NA,"Baseball Reference"
"649","NYY",1916,80,36.1,"Baseball Reference"
"650","OAK",1916,36,NA,"Baseball Reference"
"651","PHI",1916,91,34.2,"Baseball Reference"
"652","PIT",1916,65,22.5,"Baseball Reference"
"653","BAL",1916,79,NA,"Baseball Reference"
"654","STL",1916,60,11.6,"Baseball Reference"
"655","MIN",1916,76,NA,"Baseball Reference"
"656","BOS",1917,90,46.5,"Baseball Reference"
"657","LAD",1917,70,NA,"Baseball Reference"
"658","ATL",1917,72,NA,"Baseball Reference"
"659","CHW",1917,100,50.5,"Baseball Reference"
"660","CHC",1917,74,21.7,"Baseball Reference"
"661","CIN",1917,78,25.2,"Baseball Reference"
"662","CLE",1917,88,41.6,"Baseball Reference"
"663","DET",1917,78,38.4,"Baseball Reference"
"664","SFG",1917,98,NA,"Baseball Reference"
"665","NYY",1917,71,32.9,"Baseball Reference"
"666","OAK",1917,55,NA,"Baseball Reference"
"667","PHI",1917,87,36.1,"Baseball Reference"
"668","PIT",1917,51,19,"Baseball Reference"
"669","BAL",1917,57,NA,"Baseball Reference"
"670","STL",1917,82,25.6,"Baseball Reference"
"671","MIN",1917,74,NA,"Baseball Reference"
"672","BOS",1918,75,34,"Baseball Reference"
"673","LAD",1918,57,NA,"Baseball Reference"
"674","ATL",1918,53,NA,"Baseball Reference"
"675","CHW",1918,57,26.8,"Baseball Reference"
"676","CHC",1918,84,38,"Baseball Reference"
"677","CIN",1918,68,25.5,"Baseball Reference"
"678","CLE",1918,73,38.9,"Baseball Reference"
"679","DET",1918,55,18.2,"Baseball Reference"
"680","SFG",1918,71,NA,"Baseball Reference"
"681","NYY",1918,60,27.8,"Baseball Reference"
"682","OAK",1918,52,NA,"Baseball Reference"
"683","PHI",1918,55,13.7,"Baseball Reference"
"684","PIT",1918,65,29.6,"Baseball Reference"
"685","BAL",1918,58,NA,"Baseball Reference"
"686","STL",1918,51,15.8,"Baseball Reference"
"687","MIN",1918,72,NA,"Baseball Reference"
"688","BOS",1919,66,28,"Baseball Reference"
"689","LAD",1919,69,NA,"Baseball Reference"
"690","ATL",1919,57,NA,"Baseball Reference"
"691","CHW",1919,88,41.7,"Baseball Reference"
"692","CHC",1919,75,38,"Baseball Reference"
"693","CIN",1919,96,41.1,"Baseball Reference"
"694","CLE",1919,84,40.9,"Baseball Reference"
"695","DET",1919,80,35.7,"Baseball Reference"
"696","SFG",1919,87,NA,"Baseball Reference"
"697","NYY",1919,80,37,"Baseball Reference"
"698","OAK",1919,36,NA,"Baseball Reference"
"699","PHI",1919,47,6,"Baseball Reference"
"700","PIT",1919,71,28.8,"Baseball Reference"
"701","BAL",1919,67,NA,"Baseball Reference"
"702","STL",1919,54,16.4,"Baseball Reference"
"703","MIN",1919,56,NA,"Baseball Reference"
"704","BOS",1920,72,30.6,"Baseball Reference"
"705","LAD",1920,93,NA,"Baseball Reference"
"706","ATL",1920,62,NA,"Baseball Reference"
"707","CHW",1920,96,44.3,"Baseball Reference"
"708","CHC",1920,75,28.2,"Baseball Reference"
"709","CIN",1920,82,33.7,"Baseball Reference"
"710","CLE",1920,98,51.1,"Baseball Reference"
"711","DET",1920,61,17.9,"Baseball Reference"
"712","SFG",1920,86,NA,"Baseball Reference"
"713","NYY",1920,95,44.5,"Baseball Reference"
"714","OAK",1920,48,NA,"Baseball Reference"
"715","PHI",1920,62,17.7,"Baseball Reference"
"716","PIT",1920,79,32.2,"Baseball Reference"
"717","BAL",1920,76,NA,"Baseball Reference"
"718","STL",1920,75,31.2,"Baseball Reference"
"719","MIN",1920,68,NA,"Baseball Reference"
"720","BOS",1921,75,32.3,"Baseball Reference"
"721","LAD",1921,77,NA,"Baseball Reference"
"722","ATL",1921,79,NA,"Baseball Reference"
"723","CHW",1921,62,20.4,"Baseball Reference"
"724","CHC",1921,64,18.5,"Baseball Reference"
"725","CIN",1921,70,27.1,"Baseball Reference"
"726","CLE",1921,94,51.4,"Baseball Reference"
"727","DET",1921,71,40,"Baseball Reference"
"728","SFG",1921,94,NA,"Baseball Reference"
"729","NYY",1921,98,48.9,"Baseball Reference"
"730","OAK",1921,53,NA,"Baseball Reference"
"731","PHI",1921,51,5.5,"Baseball Reference"
"732","PIT",1921,90,39.4,"Baseball Reference"
"733","BAL",1921,81,NA,"Baseball Reference"
"734","STL",1921,87,38.9,"Baseball Reference"
"735","MIN",1921,80,NA,"Baseball Reference"
"736","BOS",1922,61,19,"Baseball Reference"
"737","LAD",1922,76,NA,"Baseball Reference"
"738","ATL",1922,53,NA,"Baseball Reference"
"739","CHW",1922,77,37.4,"Baseball Reference"
"740","CHC",1922,80,25.7,"Baseball Reference"
"741","CIN",1922,86,35.6,"Baseball Reference"
"742","CLE",1922,78,31.7,"Baseball Reference"
"743","DET",1922,79,39.3,"Baseball Reference"
"744","SFG",1922,93,NA,"Baseball Reference"
"745","NYY",1922,94,47.3,"Baseball Reference"
"746","OAK",1922,65,NA,"Baseball Reference"
"747","PHI",1922,57,18.3,"Baseball Reference"
"748","PIT",1922,85,38.7,"Baseball Reference"
"749","BAL",1922,93,NA,"Baseball Reference"
"750","STL",1922,85,28.5,"Baseball Reference"
"751","MIN",1922,69,NA,"Baseball Reference"
"752","BOS",1923,61,15.6,"Baseball Reference"
"753","LAD",1923,76,NA,"Baseball Reference"
"754","ATL",1923,54,NA,"Baseball Reference"
"755","CHW",1923,69,35.3,"Baseball Reference"
"756","CHC",1923,83,32.4,"Baseball Reference"
"757","CIN",1923,91,39.7,"Baseball Reference"
"758","CLE",1923,82,44.8,"Baseball Reference"
"759","DET",1923,83,42.3,"Baseball Reference"
"760","SFG",1923,95,NA,"Baseball Reference"
"761","NYY",1923,98,49.8,"Baseball Reference"
"762","OAK",1923,69,NA,"Baseball Reference"
"763","PHI",1923,50,6.2,"Baseball Reference"
"764","PIT",1923,87,34.4,"Baseball Reference"
"765","BAL",1923,74,NA,"Baseball Reference"
"766","STL",1923,79,31.2,"Baseball Reference"
"767","MIN",1923,75,NA,"Baseball Reference"
"768","BOS",1924,67,32.5,"Baseball Reference"
"769","LAD",1924,92,NA,"Baseball Reference"
"770","ATL",1924,53,NA,"Baseball Reference"
"771","CHW",1924,66,26.5,"Baseball Reference"
"772","CHC",1924,81,25.4,"Baseball Reference"
"773","CIN",1924,83,41.1,"Baseball Reference"
"774","CLE",1924,67,31,"Baseball Reference"
"775","DET",1924,86,38,"Baseball Reference"
"776","SFG",1924,93,NA,"Baseball Reference"
"777","NYY",1924,89,43.8,"Baseball Reference"
"778","OAK",1924,71,NA,"Baseball Reference"
"779","PHI",1924,55,15.1,"Baseball Reference"
"780","PIT",1924,90,40.4,"Baseball Reference"
"781","BAL",1924,74,NA,"Baseball Reference"
"782","STL",1924,65,26,"Baseball Reference"
"783","MIN",1924,92,NA,"Baseball Reference"
"784","BOS",1925,47,11.7,"Baseball Reference"
"785","LAD",1925,68,NA,"Baseball Reference"
"786","ATL",1925,70,NA,"Baseball Reference"
"787","CHW",1925,79,37.8,"Baseball Reference"
"788","CHC",1925,68,20.8,"Baseball Reference"
"789","CIN",1925,80,33.5,"Baseball Reference"
"790","CLE",1925,70,33.5,"Baseball Reference"
"791","DET",1925,81,39.5,"Baseball Reference"
"792","SFG",1925,86,NA,"Baseball Reference"
"793","NYY",1925,69,32.2,"Baseball Reference"
"794","OAK",1925,88,NA,"Baseball Reference"
"795","PHI",1925,68,19.6,"Baseball Reference"
"796","PIT",1925,95,42.8,"Baseball Reference"
"797","BAL",1925,82,NA,"Baseball Reference"
"798","STL",1925,77,32.9,"Baseball Reference"
"799","MIN",1925,96,NA,"Baseball Reference"
"800","BOS",1926,46,12.3,"Baseball Reference"
"801","LAD",1926,71,NA,"Baseball Reference"
"802","ATL",1926,66,NA,"Baseball Reference"
"803","CHW",1926,81,43.8,"Baseball Reference"
"804","CHC",1926,82,39.7,"Baseball Reference"
"805","CIN",1926,87,41.5,"Baseball Reference"
"806","CLE",1926,88,46.2,"Baseball Reference"
"807","DET",1926,79,30.8,"Baseball Reference"
"808","SFG",1926,74,NA,"Baseball Reference"
"809","NYY",1926,91,43.1,"Baseball Reference"
"810","OAK",1926,83,NA,"Baseball Reference"
"811","PHI",1926,58,11.3,"Baseball Reference"
"812","PIT",1926,84,32.1,"Baseball Reference"
"813","BAL",1926,62,NA,"Baseball Reference"
"814","STL",1926,89,37.6,"Baseball Reference"
"815","MIN",1926,81,NA,"Baseball Reference"
"816","BOS",1927,51,14.6,"Baseball Reference"
"817","LAD",1927,65,NA,"Baseball Reference"
"818","ATL",1927,60,NA,"Baseball Reference"
"819","CHW",1927,70,34.6,"Baseball Reference"
"820","CHC",1927,85,35.7,"Baseball Reference"
"821","CIN",1927,75,29.8,"Baseball Reference"
"822","CLE",1927,66,26.4,"Baseball Reference"
"823","DET",1927,82,35.8,"Baseball Reference"
"824","SFG",1927,92,NA,"Baseball Reference"
"825","NYY",1927,110,67,"Baseball Reference"
"826","OAK",1927,91,NA,"Baseball Reference"
"827","PHI",1927,51,8.1,"Baseball Reference"
"828","PIT",1927,94,43.6,"Baseball Reference"
"829","BAL",1927,59,NA,"Baseball Reference"
"830","STL",1927,92,35.7,"Baseball Reference"
"831","MIN",1927,85,NA,"Baseball Reference"
"832","BOS",1928,57,21.4,"Baseball Reference"
"833","LAD",1928,77,NA,"Baseball Reference"
"834","ATL",1928,50,NA,"Baseball Reference"
"835","CHW",1928,72,28.9,"Baseball Reference"
"836","CHC",1928,91,38.7,"Baseball Reference"
"837","CIN",1928,78,24.4,"Baseball Reference"
"838","CLE",1928,62,22.2,"Baseball Reference"
"839","DET",1928,68,27.8,"Baseball Reference"
"840","SFG",1928,93,NA,"Baseball Reference"
"841","NYY",1928,101,49,"Baseball Reference"
"842","OAK",1928,98,NA,"Baseball Reference"
"843","PHI",1928,43,1.2,"Baseball Reference"
"844","PIT",1928,85,34.2,"Baseball Reference"
"845","BAL",1928,82,NA,"Baseball Reference"
"846","STL",1928,95,44.6,"Baseball Reference"
"847","MIN",1928,75,NA,"Baseball Reference"
"848","BOS",1929,58,21.8,"Baseball Reference"
"849","LAD",1929,70,NA,"Baseball Reference"
"850","ATL",1929,56,NA,"Baseball Reference"
"851","CHW",1929,59,22.7,"Baseball Reference"
"852","CHC",1929,98,40.8,"Baseball Reference"
"853","CIN",1929,66,23.9,"Baseball Reference"
"854","CLE",1929,81,40.4,"Baseball Reference"
"855","DET",1929,70,31.1,"Baseball Reference"
"856","SFG",1929,84,NA,"Baseball Reference"
"857","NYY",1929,88,43.5,"Baseball Reference"
"858","OAK",1929,104,NA,"Baseball Reference"
"859","PHI",1929,71,22.8,"Baseball Reference"
"860","PIT",1929,88,33.9,"Baseball Reference"
"861","BAL",1929,79,NA,"Baseball Reference"
"862","STL",1929,78,28,"Baseball Reference"
"863","MIN",1929,71,NA,"Baseball Reference"
"864","BOS",1930,52,23.2,"Baseball Reference"
"865","LAD",1930,86,NA,"Baseball Reference"
"866","ATL",1930,70,NA,"Baseball Reference"
"867","CHW",1930,62,23.8,"Baseball Reference"
"868","CHC",1930,90,37.7,"Baseball Reference"
"869","CIN",1930,59,19.5,"Baseball Reference"
"870","CLE",1930,81,32.8,"Baseball Reference"
"871","DET",1930,75,34,"Baseball Reference"
"872","SFG",1930,87,NA,"Baseball Reference"
"873","NYY",1930,86,44,"Baseball Reference"
"874","OAK",1930,102,NA,"Baseball Reference"
"875","PHI",1930,52,7.7,"Baseball Reference"
"876","PIT",1930,80,24.4,"Baseball Reference"
"877","BAL",1930,64,NA,"Baseball Reference"
"878","STL",1930,92,39.2,"Baseball Reference"
"879","MIN",1930,94,NA,"Baseball Reference"
"880","BOS",1931,62,21.1,"Baseball Reference"
"881","LAD",1931,79,NA,"Baseball Reference"
"882","ATL",1931,64,NA,"Baseball Reference"
"883","CHW",1931,56,12,"Baseball Reference"
"884","CHC",1931,84,37.9,"Baseball Reference"
"885","CIN",1931,58,17.1,"Baseball Reference"
"886","CLE",1931,78,36.6,"Baseball Reference"
"887","DET",1931,61,26.9,"Baseball Reference"
"888","SFG",1931,87,NA,"Baseball Reference"
"889","NYY",1931,94,55.7,"Baseball Reference"
"890","OAK",1931,107,NA,"Baseball Reference"
"891","PHI",1931,66,20.2,"Baseball Reference"
"892","PIT",1931,75,26.3,"Baseball Reference"
"893","BAL",1931,63,NA,"Baseball Reference"
"894","STL",1931,101,40.6,"Baseball Reference"
"895","MIN",1931,92,NA,"Baseball Reference"
"896","BOS",1932,43,11.5,"Baseball Reference"
"897","LAD",1932,81,NA,"Baseball Reference"
"898","ATL",1932,77,NA,"Baseball Reference"
"899","CHW",1932,49,15.6,"Baseball Reference"
"900","CHC",1932,90,36.7,"Baseball Reference"
"901","CIN",1932,60,25.3,"Baseball Reference"
"902","CLE",1932,87,43.3,"Baseball Reference"
"903","DET",1932,76,31.4,"Baseball Reference"
"904","SFG",1932,72,NA,"Baseball Reference"
"905","NYY",1932,107,55,"Baseball Reference"
"906","OAK",1932,94,NA,"Baseball Reference"
"907","PHI",1932,78,33.9,"Baseball Reference"
"908","PIT",1932,86,29.6,"Baseball Reference"
"909","BAL",1932,63,NA,"Baseball Reference"
"910","STL",1932,72,25.7,"Baseball Reference"
"911","MIN",1932,93,NA,"Baseball Reference"
"912","BOS",1933,63,28.4,"Baseball Reference"
"913","LAD",1933,65,NA,"Baseball Reference"
"914","ATL",1933,83,NA,"Baseball Reference"
"915","CHW",1933,67,27.4,"Baseball Reference"
"916","CHC",1933,86,41.6,"Baseball Reference"
"917","CIN",1933,58,16.4,"Baseball Reference"
"918","CLE",1933,75,32.1,"Baseball Reference"
"919","DET",1933,75,33.1,"Baseball Reference"
"920","SFG",1933,91,NA,"Baseball Reference"
"921","NYY",1933,91,42.3,"Baseball Reference"
"922","OAK",1933,79,NA,"Baseball Reference"
"923","PHI",1933,60,16.3,"Baseball Reference"
"924","PIT",1933,87,35.3,"Baseball Reference"
"925","BAL",1933,55,NA,"Baseball Reference"
"926","STL",1933,82,33.5,"Baseball Reference"
"927","MIN",1933,99,NA,"Baseball Reference"
"928","BOS",1934,76,33,"Baseball Reference"
"929","LAD",1934,71,NA,"Baseball Reference"
"930","ATL",1934,78,NA,"Baseball Reference"
"931","CHW",1934,53,11.9,"Baseball Reference"
"932","CHC",1934,86,35.4,"Baseball Reference"
"933","CIN",1934,52,12.4,"Baseball Reference"
"934","CLE",1934,85,39,"Baseball Reference"
"935","DET",1934,101,48.9,"Baseball Reference"
"936","SFG",1934,93,NA,"Baseball Reference"
"937","NYY",1934,94,49.4,"Baseball Reference"
"938","OAK",1934,68,NA,"Baseball Reference"
"939","PHI",1934,56,20.3,"Baseball Reference"
"940","PIT",1934,74,29.4,"Baseball Reference"
"941","BAL",1934,67,NA,"Baseball Reference"
"942","STL",1934,95,39.8,"Baseball Reference"
"943","MIN",1934,66,NA,"Baseball Reference"
"944","BOS",1935,78,40.9,"Baseball Reference"
"945","LAD",1935,70,NA,"Baseball Reference"
"946","ATL",1935,38,NA,"Baseball Reference"
"947","CHW",1935,74,34.1,"Baseball Reference"
"948","CHC",1935,100,47.3,"Baseball Reference"
"949","CIN",1935,68,18.7,"Baseball Reference"
"950","CLE",1935,82,39.7,"Baseball Reference"
"951","DET",1935,93,49.8,"Baseball Reference"
"952","SFG",1935,91,NA,"Baseball Reference"
"953","NYY",1935,89,46,"Baseball Reference"
"954","OAK",1935,58,NA,"Baseball Reference"
"955","PHI",1935,64,14.4,"Baseball Reference"
"956","PIT",1935,86,39.9,"Baseball Reference"
"957","BAL",1935,65,NA,"Baseball Reference"
"958","STL",1935,96,39.8,"Baseball Reference"
"959","MIN",1935,67,NA,"Baseball Reference"
"960","BOS",1936,74,36.6,"Baseball Reference"
"961","LAD",1936,67,NA,"Baseball Reference"
"962","ATL",1936,71,NA,"Baseball Reference"
"963","CHW",1936,81,30.5,"Baseball Reference"
"964","CHC",1936,87,45.8,"Baseball Reference"
"965","CIN",1936,74,25.7,"Baseball Reference"
"966","CLE",1936,80,39.1,"Baseball Reference"
"967","DET",1936,83,34.5,"Baseball Reference"
"968","SFG",1936,92,NA,"Baseball Reference"
"969","NYY",1936,102,55,"Baseball Reference"
"970","OAK",1936,53,NA,"Baseball Reference"
"971","PHI",1936,54,24.5,"Baseball Reference"
"972","PIT",1936,84,37.6,"Baseball Reference"
"973","BAL",1936,57,NA,"Baseball Reference"
"974","STL",1936,87,28.7,"Baseball Reference"
"975","MIN",1936,82,NA,"Baseball Reference"
"976","BOS",1937,80,34.3,"Baseball Reference"
"977","LAD",1937,62,NA,"Baseball Reference"
"978","ATL",1937,79,NA,"Baseball Reference"
"979","CHW",1937,86,35.5,"Baseball Reference"
"980","CHC",1937,93,42.2,"Baseball Reference"
"981","CIN",1937,56,21.3,"Baseball Reference"
"982","CLE",1937,83,34.9,"Baseball Reference"
"983","DET",1937,89,37.1,"Baseball Reference"
"984","SFG",1937,95,NA,"Baseball Reference"
"985","NYY",1937,102,52.6,"Baseball Reference"
"986","OAK",1937,54,NA,"Baseball Reference"
"987","PHI",1937,61,18.3,"Baseball Reference"
"988","PIT",1937,86,38.3,"Baseball Reference"
"989","BAL",1937,46,NA,"Baseball Reference"
"990","STL",1937,81,30.4,"Baseball Reference"
"991","MIN",1937,73,NA,"Baseball Reference"
"992","BOS",1938,88,40.4,"Baseball Reference"
"993","LAD",1938,69,NA,"Baseball Reference"
"994","ATL",1938,77,NA,"Baseball Reference"
"995","CHW",1938,65,28.1,"Baseball Reference"
"996","CHC",1938,89,42.2,"Baseball Reference"
"997","CIN",1938,82,39.1,"Baseball Reference"
"998","CLE",1938,86,34.3,"Baseball Reference"
"999","DET",1938,84,32.2,"Baseball Reference"
"1000","SFG",1938,83,NA,"Baseball Reference"
"1001","NYY",1938,99,46.8,"Baseball Reference"
"1002","OAK",1938,53,NA,"Baseball Reference"
"1003","PHI",1938,45,5,"Baseball Reference"
"1004","PIT",1938,86,41.3,"Baseball Reference"
"1005","BAL",1938,55,NA,"Baseball Reference"
"1006","STL",1938,71,32.3,"Baseball Reference"
"1007","MIN",1938,75,NA,"Baseball Reference"
"1008","BOS",1939,89,35.6,"Baseball Reference"
"1009","LAD",1939,84,NA,"Baseball Reference"
"1010","ATL",1939,63,NA,"Baseball Reference"
"1011","CHW",1939,85,33.9,"Baseball Reference"
"1012","CHC",1939,84,32.6,"Baseball Reference"
"1013","CIN",1939,97,44.6,"Baseball Reference"
"1014","CLE",1939,87,40.6,"Baseball Reference"
"1015","DET",1939,81,39.3,"Baseball Reference"
"1016","SFG",1939,77,NA,"Baseball Reference"
"1017","NYY",1939,106,61.1,"Baseball Reference"
"1018","OAK",1939,55,NA,"Baseball Reference"
"1019","PHI",1939,45,5.5,"Baseball Reference"
"1020","PIT",1939,68,26.8,"Baseball Reference"
"1021","BAL",1939,43,NA,"Baseball Reference"
"1022","STL",1939,92,47.8,"Baseball Reference"
"1023","MIN",1939,65,NA,"Baseball Reference"
"1024","BOS",1940,82,32.9,"Baseball Reference"
"1025","LAD",1940,88,NA,"Baseball Reference"
"1026","ATL",1940,65,NA,"Baseball Reference"
"1027","CHW",1940,82,36,"Baseball Reference"
"1028","CHC",1940,75,39.8,"Baseball Reference"
"1029","CIN",1940,100,48.2,"Baseball Reference"
"1030","CLE",1940,89,38.6,"Baseball Reference"
"1031","DET",1940,90,47.6,"Baseball Reference"
"1032","SFG",1940,72,NA,"Baseball Reference"
"1033","NYY",1940,88,39,"Baseball Reference"
"1034","OAK",1940,54,NA,"Baseball Reference"
"1035","PHI",1940,50,14.5,"Baseball Reference"
"1036","PIT",1940,78,28.8,"Baseball Reference"
"1037","BAL",1940,67,NA,"Baseball Reference"
"1038","STL",1940,84,37,"Baseball Reference"
"1039","MIN",1940,64,NA,"Baseball Reference"
"1040","BOS",1941,84,38.5,"Baseball Reference"
"1041","LAD",1941,100,NA,"Baseball Reference"
"1042","ATL",1941,62,NA,"Baseball Reference"
"1043","CHW",1941,77,30.2,"Baseball Reference"
"1044","CHC",1941,70,30,"Baseball Reference"
"1045","CIN",1941,88,35,"Baseball Reference"
"1046","CLE",1941,75,32.2,"Baseball Reference"
"1047","DET",1941,75,28.4,"Baseball Reference"
"1048","SFG",1941,74,NA,"Baseball Reference"
"1049","NYY",1941,101,44.4,"Baseball Reference"
"1050","OAK",1941,64,NA,"Baseball Reference"
"1051","PHI",1941,43,12.4,"Baseball Reference"
"1052","PIT",1941,81,36.9,"Baseball Reference"
"1053","BAL",1941,70,NA,"Baseball Reference"
"1054","STL",1941,97,46.7,"Baseball Reference"
"1055","MIN",1941,70,NA,"Baseball Reference"
"1056","BOS",1942,93,41.2,"Baseball Reference"
"1057","LAD",1942,104,NA,"Baseball Reference"
"1058","ATL",1942,59,NA,"Baseball Reference"
"1059","CHW",1942,66,18.9,"Baseball Reference"
"1060","CHC",1942,68,26,"Baseball Reference"
"1061","CIN",1942,76,30.4,"Baseball Reference"
"1062","CLE",1942,75,22.1,"Baseball Reference"
"1063","DET",1942,73,30,"Baseball Reference"
"1064","SFG",1942,85,NA,"Baseball Reference"
"1065","NYY",1942,103,48.1,"Baseball Reference"
"1066","OAK",1942,55,NA,"Baseball Reference"
"1067","PHI",1942,42,7.8,"Baseball Reference"
"1068","PIT",1942,66,22.7,"Baseball Reference"
"1069","BAL",1942,82,NA,"Baseball Reference"
"1070","STL",1942,106,54,"Baseball Reference"
"1071","MIN",1942,62,NA,"Baseball Reference"
"1072","BOS",1943,68,21.9,"Baseball Reference"
"1073","LAD",1943,81,NA,"Baseball Reference"
"1074","ATL",1943,68,NA,"Baseball Reference"
"1075","CHW",1943,82,24.3,"Baseball Reference"
"1076","CHC",1943,74,33.3,"Baseball Reference"
"1077","CIN",1943,87,32.7,"Baseball Reference"
"1078","CLE",1943,82,33.3,"Baseball Reference"
"1079","DET",1943,78,34.6,"Baseball Reference"
"1080","SFG",1943,55,NA,"Baseball Reference"
"1081","NYY",1943,98,41.9,"Baseball Reference"
"1082","OAK",1943,49,NA,"Baseball Reference"
"1083","PHI",1943,64,21,"Baseball Reference"
"1084","PIT",1943,80,34.5,"Baseball Reference"
"1085","BAL",1943,72,NA,"Baseball Reference"
"1086","STL",1943,105,53.9,"Baseball Reference"
"1087","MIN",1943,84,NA,"Baseball Reference"
"1088","BOS",1944,77,29.1,"Baseball Reference"
"1089","LAD",1944,63,NA,"Baseball Reference"
"1090","ATL",1944,65,NA,"Baseball Reference"
"1091","CHW",1944,71,13.4,"Baseball Reference"
"1092","CHC",1944,75,26.7,"Baseball Reference"
"1093","CIN",1944,89,37.4,"Baseball Reference"
"1094","CLE",1944,72,27.8,"Baseball Reference"
"1095","DET",1944,88,34.2,"Baseball Reference"
