"","franchID","yearID","W","WAR","source"
"2138","CLE",1987,61,14.5,"Baseball Reference"
"2139","DET",1987,98,48.7,"Baseball Reference"
"2140","HOU",1987,76,32.8,"Baseball Reference"
"2141","KCR",1987,83,40.5,"Baseball Reference"
"2142","LAD",1987,73,29.7,"Baseball Reference"
"2143","MIL",1987,91,37.2,"Baseball Reference"
"2144","MIN",1987,85,30.8,"Baseball Reference"
"2145","NYM",1987,92,44.8,"Baseball Reference"
"2146","NYY",1987,89,34,"Baseball Reference"
"2147","OAK",1987,81,33,"Baseball Reference"
"2148","PHI",1987,80,32.3,"Baseball Reference"
"2149","PIT",1987,80,31.9,"Baseball Reference"
"2150","SDP",1987,65,25.8,"Baseball Reference"
"2151","SEA",1987,78,32.8,"Baseball Reference"
"2152","SFG",1987,90,42.4,"Baseball Reference"
"2153","STL",1987,95,40,"Baseball Reference"
"2154","TEX",1987,75,30.4,"Baseball Reference"
"2155","TOR",1987,96,52.7,"Baseball Reference"
"2156","WSN",1987,91,NA,"Baseball Reference"
"2157","ANA",1988,75,NA,"Baseball Reference"
"2158","ATL",1988,54,12.2,"Baseball Reference"
"2159","BAL",1988,54,10.4,"Baseball Reference"
"2160","BOS",1988,89,44.8,"Baseball Reference"
"2161","CAL",1988,NA,25.1,"Baseball Reference"
"2162","CHC",1988,77,32.4,"Baseball Reference"
"2163","CHW",1988,71,19.3,"Baseball Reference"
"2164","CIN",1988,87,39.5,"Baseball Reference"
"2165","CLE",1988,78,26,"Baseball Reference"
"2166","DET",1988,88,37.8,"Baseball Reference"
"2167","HOU",1988,82,31.6,"Baseball Reference"
"2168","KCR",1988,84,38.8,"Baseball Reference"
"2169","LAD",1988,94,40,"Baseball Reference"
"2170","MIL",1988,87,36.4,"Baseball Reference"
"2171","MIN",1988,91,46.5,"Baseball Reference"
"2172","NYM",1988,100,55.4,"Baseball Reference"
"2173","NYY",1988,85,34.2,"Baseball Reference"
"2174","OAK",1988,104,50.1,"Baseball Reference"
"2175","PHI",1988,65,19.4,"Baseball Reference"
"2176","PIT",1988,85,34.1,"Baseball Reference"
"2177","SDP",1988,83,36.8,"Baseball Reference"
"2178","SEA",1988,68,26,"Baseball Reference"
"2179","SFG",1988,83,34.8,"Baseball Reference"
"2180","STL",1988,76,31.3,"Baseball Reference"
"2181","TEX",1988,70,26.1,"Baseball Reference"
"2182","TOR",1988,87,40,"Baseball Reference"
"2183","WSN",1988,81,NA,"Baseball Reference"
"2184","ANA",1989,91,NA,"Baseball Reference"
"2185","ATL",1989,63,19.2,"Baseball Reference"
"2186","BAL",1989,87,37.3,"Baseball Reference"
"2187","BOS",1989,83,39.5,"Baseball Reference"
"2188","CAL",1989,NA,45,"Baseball Reference"
"2189","CHC",1989,93,41,"Baseball Reference"
"2190","CHW",1989,69,26.5,"Baseball Reference"
"2191","CIN",1989,75,23.9,"Baseball Reference"
"2192","CLE",1989,73,32.9,"Baseball Reference"
"2193","DET",1989,59,13.5,"Baseball Reference"
"2194","HOU",1989,86,25.6,"Baseball Reference"
"2195","KCR",1989,92,43.1,"Baseball Reference"
"2196","LAD",1989,77,36.3,"Baseball Reference"
"2197","MIL",1989,81,35.1,"Baseball Reference"
"2198","MIN",1989,80,36.5,"Baseball Reference"
"2199","NYM",1989,87,39.5,"Baseball Reference"
"2200","NYY",1989,74,25.1,"Baseball Reference"
"2201","OAK",1989,99,49.3,"Baseball Reference"
"2202","PHI",1989,67,20.3,"Baseball Reference"
"2203","PIT",1989,74,27.9,"Baseball Reference"
"2204","SDP",1989,89,37.8,"Baseball Reference"
"2205","SEA",1989,73,31.1,"Baseball Reference"
"2206","SFG",1989,92,40.1,"Baseball Reference"
"2207","STL",1989,86,34.4,"Baseball Reference"
"2208","TEX",1989,83,34.3,"Baseball Reference"
"2209","TOR",1989,89,42.7,"Baseball Reference"
"2210","WSN",1989,81,NA,"Baseball Reference"
"2211","ANA",1990,80,NA,"Baseball Reference"
"2212","ATL",1990,65,14.4,"Baseball Reference"
"2213","BAL",1990,76,34.4,"Baseball Reference"
"2214","BOS",1990,88,43.7,"Baseball Reference"
"2215","CAL",1990,NA,36.5,"Baseball Reference"
"2216","CHC",1990,77,23.6,"Baseball Reference"
"2217","CHW",1990,94,37.9,"Baseball Reference"
"2218","CIN",1990,91,46.6,"Baseball Reference"
"2219","CLE",1990,77,29.6,"Baseball Reference"
"2220","DET",1990,79,34.6,"Baseball Reference"
"2221","HOU",1990,75,24.3,"Baseball Reference"
"2222","KCR",1990,75,34.5,"Baseball Reference"
"2223","LAD",1990,86,31.3,"Baseball Reference"
"2224","MIL",1990,74,27.1,"Baseball Reference"
"2225","MIN",1990,74,29.6,"Baseball Reference"
"2226","NYM",1990,91,43.5,"Baseball Reference"
"2227","NYY",1990,67,20.8,"Baseball Reference"
"2228","OAK",1990,103,54.4,"Baseball Reference"
"2229","PHI",1990,77,20.9,"Baseball Reference"
"2230","PIT",1990,95,41.6,"Baseball Reference"
"2231","SDP",1990,75,33.1,"Baseball Reference"
"2232","SEA",1990,77,35.9,"Baseball Reference"
"2233","SFG",1990,85,31.2,"Baseball Reference"
"2234","STL",1990,70,23.8,"Baseball Reference"
"2235","TEX",1990,83,34.7,"Baseball Reference"
"2236","TOR",1990,86,45.5,"Baseball Reference"
"2237","WSN",1990,85,NA,"Baseball Reference"
"2238","ANA",1991,81,NA,"Baseball Reference"
"2239","ATL",1991,94,46.1,"Baseball Reference"
"2240","BAL",1991,67,27,"Baseball Reference"
"2241","BOS",1991,84,38.4,"Baseball Reference"
"2242","CAL",1991,NA,37.6,"Baseball Reference"
"2243","CHC",1991,77,26.5,"Baseball Reference"
"2244","CHW",1991,87,42.3,"Baseball Reference"
"2245","CIN",1991,74,32.6,"Baseball Reference"
"2246","CLE",1991,57,19.6,"Baseball Reference"
"2247","DET",1991,84,34.7,"Baseball Reference"
"2248","HOU",1991,65,17.7,"Baseball Reference"
"2249","KCR",1991,82,36.4,"Baseball Reference"
"2250","LAD",1991,93,42.6,"Baseball Reference"
"2251","MIL",1991,83,34.1,"Baseball Reference"
"2252","MIN",1991,95,50.7,"Baseball Reference"
"2253","NYM",1991,77,28.7,"Baseball Reference"
"2254","NYY",1991,71,26.3,"Baseball Reference"
"2255","OAK",1991,84,28.3,"Baseball Reference"
"2256","PHI",1991,78,25.6,"Baseball Reference"
"2257","PIT",1991,98,43.2,"Baseball Reference"
"2258","SDP",1991,84,30.7,"Baseball Reference"
"2259","SEA",1991,83,37.4,"Baseball Reference"
"2260","SFG",1991,75,28.2,"Baseball Reference"
"2261","STL",1991,84,29.6,"Baseball Reference"
"2262","TEX",1991,85,35.2,"Baseball Reference"
"2263","TOR",1991,91,45.3,"Baseball Reference"
"2264","WSN",1991,71,NA,"Baseball Reference"
"2265","ANA",1992,72,NA,"Baseball Reference"
"2266","ATL",1992,98,39.9,"Baseball Reference"
"2267","BAL",1992,89,46.1,"Baseball Reference"
"2268","BOS",1992,73,31.3,"Baseball Reference"
"2269","CAL",1992,NA,24.6,"Baseball Reference"
"2270","CHC",1992,78,28.9,"Baseball Reference"
"2271","CHW",1992,86,38.5,"Baseball Reference"
"2272","CIN",1992,90,35.7,"Baseball Reference"
"2273","CLE",1992,76,33.7,"Baseball Reference"
"2274","DET",1992,75,29.7,"Baseball Reference"
"2275","HOU",1992,81,24.1,"Baseball Reference"
"2276","KCR",1992,72,34,"Baseball Reference"
"2277","LAD",1992,63,23,"Baseball Reference"
"2278","MIL",1992,92,47.6,"Baseball Reference"
"2279","MIN",1992,90,46.5,"Baseball Reference"
"2280","NYM",1992,72,23.2,"Baseball Reference"
"2281","NYY",1992,76,36.5,"Baseball Reference"
"2282","OAK",1992,96,45.3,"Baseball Reference"
"2283","PHI",1992,70,24.1,"Baseball Reference"
"2284","PIT",1992,96,35.7,"Baseball Reference"
"2285","SDP",1992,82,27.3,"Baseball Reference"
"2286","SEA",1992,64,24.7,"Baseball Reference"
"2287","SFG",1992,72,21.3,"Baseball Reference"
"2288","STL",1992,83,36.2,"Baseball Reference"
"2289","TEX",1992,77,31.9,"Baseball Reference"
"2290","TOR",1992,96,46.4,"Baseball Reference"
"2291","WSN",1992,87,NA,"Baseball Reference"
"2292","ANA",1993,71,NA,"Baseball Reference"
"2293","ATL",1993,104,51.9,"Baseball Reference"
"2294","BAL",1993,85,39.2,"Baseball Reference"
"2295","BOS",1993,80,39.2,"Baseball Reference"
"2296","CAL",1993,NA,32.1,"Baseball Reference"
"2297","CHC",1993,84,30.9,"Baseball Reference"
"2298","CHW",1993,94,48.1,"Baseball Reference"
"2299","CIN",1993,73,21.1,"Baseball Reference"
"2300","CLE",1993,76,33.2,"Baseball Reference"
"2301","COL",1993,67,7.3,"Baseball Reference"
"2302","DET",1993,85,39.6,"Baseball Reference"
"2303","FLA",1993,64,19,"Baseball Reference"
"2304","HOU",1993,85,39.4,"Baseball Reference"
"2305","KCR",1993,84,38.7,"Baseball Reference"
"2306","LAD",1993,81,33.8,"Baseball Reference"
"2307","MIL",1993,69,27.2,"Baseball Reference"
"2308","MIN",1993,71,24,"Baseball Reference"
"2309","NYM",1993,59,18.8,"Baseball Reference"
"2310","NYY",1993,88,44.4,"Baseball Reference"
"2311","OAK",1993,68,25.2,"Baseball Reference"
"2312","PHI",1993,97,42.3,"Baseball Reference"
"2313","PIT",1993,75,20.2,"Baseball Reference"
"2314","SDP",1993,61,19.1,"Baseball Reference"
"2315","SEA",1993,82,40.6,"Baseball Reference"
"2316","SFG",1993,103,47.7,"Baseball Reference"
"2317","STL",1993,87,30.8,"Baseball Reference"
"2318","TEX",1993,86,40.3,"Baseball Reference"
"2319","TOR",1993,95,47.5,"Baseball Reference"
"2320","WSN",1993,94,NA,"Baseball Reference"
"2321","ANA",1994,47,NA,"Baseball Reference"
"2322","ATL",1994,68,30.2,"Baseball Reference"
"2323","BAL",1994,63,33.3,"Baseball Reference"
"2324","BOS",1994,54,20.5,"Baseball Reference"
"2325","CAL",1994,NA,15,"Baseball Reference"
"2326","CHC",1994,49,17.5,"Baseball Reference"
"2327","CHW",1994,67,39,"Baseball Reference"
"2328","CIN",1994,66,34.1,"Baseball Reference"
"2329","CLE",1994,66,35.8,"Baseball Reference"
"2330","COL",1994,53,16.1,"Baseball Reference"
"2331","DET",1994,53,22.2,"Baseball Reference"
"2332","FLA",1994,51,12.6,"Baseball Reference"
"2333","HOU",1994,66,30.7,"Baseball Reference"
"2334","KCR",1994,64,28.5,"Baseball Reference"
"2335","LAD",1994,58,22.5,"Baseball Reference"
"2336","MIL",1994,53,22.5,"Baseball Reference"
"2337","MIN",1994,53,14.8,"Baseball Reference"
"2338","NYM",1994,55,15.8,"Baseball Reference"
"2339","NYY",1994,70,39.6,"Baseball Reference"
"2340","OAK",1994,51,21.6,"Baseball Reference"
"2341","PHI",1994,54,22.1,"Baseball Reference"
"2342","PIT",1994,53,9.2,"Baseball Reference"
"2343","SDP",1994,47,22.2,"Baseball Reference"
"2344","SEA",1994,49,22.4,"Baseball Reference"
"2345","SFG",1994,55,21.3,"Baseball Reference"
"2346","STL",1994,53,12.2,"Baseball Reference"
"2347","TEX",1994,52,20.6,"Baseball Reference"
"2348","TOR",1994,55,25.2,"Baseball Reference"
"2349","WSN",1994,74,NA,"Baseball Reference"
"2350","ANA",1995,78,NA,"Baseball Reference"
"2351","ATL",1995,90,39.2,"Baseball Reference"
"2352","BAL",1995,71,37.6,"Baseball Reference"
"2353","BOS",1995,86,44.2,"Baseball Reference"
"2354","CAL",1995,NA,41.7,"Baseball Reference"
"2355","CHC",1995,73,29.1,"Baseball Reference"
"2356","CHW",1995,68,34.1,"Baseball Reference"
"2357","CIN",1995,85,37.1,"Baseball Reference"
"2358","CLE",1995,100,54.1,"Baseball Reference"
"2359","COL",1995,77,35,"Baseball Reference"
"2360","DET",1995,60,14.1,"Baseball Reference"
"2361","FLA",1995,67,25.6,"Baseball Reference"
"2362","HOU",1995,76,30.7,"Baseball Reference"
"2363","KCR",1995,70,28.9,"Baseball Reference"
"2364","LAD",1995,78,30.8,"Baseball Reference"
"2365","MIL",1995,65,26.1,"Baseball Reference"
"2366","MIN",1995,56,17.4,"Baseball Reference"
"2367","NYM",1995,69,32.7,"Baseball Reference"
"2368","NYY",1995,79,38.4,"Baseball Reference"
"2369","OAK",1995,67,27.8,"Baseball Reference"
"2370","PHI",1995,69,24.7,"Baseball Reference"
"2371","PIT",1995,58,13.9,"Baseball Reference"
"2372","SDP",1995,70,22.8,"Baseball Reference"
"2373","SEA",1995,79,39.2,"Baseball Reference"
"2374","SFG",1995,67,15.9,"Baseball Reference"
"2375","STL",1995,62,15.6,"Baseball Reference"
"2376","TEX",1995,74,30.5,"Baseball Reference"
"2377","TOR",1995,56,24.4,"Baseball Reference"
"2378","WSN",1995,66,NA,"Baseball Reference"
"2379","ANA",1996,70,NA,"Baseball Reference"
"2380","ATL",1996,96,46.3,"Baseball Reference"
"2381","BAL",1996,88,38.3,"Baseball Reference"
"2382","BOS",1996,85,35.9,"Baseball Reference"
"2383","CAL",1996,NA,26.1,"Baseball Reference"
"2384","CHC",1996,76,26.3,"Baseball Reference"
"2385","CHW",1996,85,45.9,"Baseball Reference"
"2386","CIN",1996,81,32.1,"Baseball Reference"
"2387","CLE",1996,99,54.9,"Baseball Reference"
"2388","COL",1996,83,29.3,"Baseball Reference"
"2389","DET",1996,53,4.3,"Baseball Reference"
"2390","FLA",1996,80,30.4,"Baseball Reference"
"2391","HOU",1996,82,25.2,"Baseball Reference"
"2392","KCR",1996,75,33,"Baseball Reference"
"2393","LAD",1996,90,32.8,"Baseball Reference"
"2394","MIL",1996,80,35.7,"Baseball Reference"
"2395","MIN",1996,78,33,"Baseball Reference"
"2396","NYM",1996,71,28,"Baseball Reference"
"2397","NYY",1996,92,45.3,"Baseball Reference"
"2398","OAK",1996,78,31.9,"Baseball Reference"
"2399","PHI",1996,67,21,"Baseball Reference"
"2400","PIT",1996,73,23.8,"Baseball Reference"
"2401","SDP",1996,91,40.4,"Baseball Reference"
"2402","SEA",1996,85,42.2,"Baseball Reference"
"2403","SFG",1996,68,17.9,"Baseball Reference"
"2404","STL",1996,88,33.9,"Baseball Reference"
"2405","TEX",1996,90,50.3,"Baseball Reference"
"2406","TOR",1996,74,35.3,"Baseball Reference"
"2407","WSN",1996,88,NA,"Baseball Reference"
"2408","ANA",1997,84,40.2,"Baseball Reference"
"2409","ATL",1997,101,51.4,"Baseball Reference"
"2410","BAL",1997,98,50.5,"Baseball Reference"
"2411","BOS",1997,78,37.7,"Baseball Reference"
"2412","CHC",1997,68,21.3,"Baseball Reference"
"2413","CHW",1997,80,28.5,"Baseball Reference"
"2414","CIN",1997,76,22.7,"Baseball Reference"
"2415","CLE",1997,86,42.7,"Baseball Reference"
"2416","COL",1997,83,33.8,"Baseball Reference"
"2417","DET",1997,79,33.5,"Baseball Reference"
"2418","FLA",1997,92,37.9,"Baseball Reference"
"2419","HOU",1997,84,41,"Baseball Reference"
"2420","KCR",1997,67,29.6,"Baseball Reference"
"2421","LAD",1997,88,39.2,"Baseball Reference"
"2422","MIL",1997,78,31.3,"Baseball Reference"
"2423","MIN",1997,68,26.7,"Baseball Reference"
"2424","NYM",1997,88,31.6,"Baseball Reference"
"2425","NYY",1997,96,56.2,"Baseball Reference"
"2426","OAK",1997,65,21.3,"Baseball Reference"
"2427","PHI",1997,68,13.1,"Baseball Reference"
"2428","PIT",1997,79,26.7,"Baseball Reference"
"2429","SDP",1997,76,17.8,"Baseball Reference"
"2430","SEA",1997,90,47,"Baseball Reference"
"2431","SFG",1997,90,28.5,"Baseball Reference"
"2432","STL",1997,73,28.4,"Baseball Reference"
"2433","TEX",1997,77,35.3,"Baseball Reference"
"2434","TOR",1997,76,37.1,"Baseball Reference"
"2435","WSN",1997,78,NA,"Baseball Reference"
"2436","ANA",1998,85,37.9,"Baseball Reference"
"2437","ARI",1998,65,14.9,"Baseball Reference"
"2438","ATL",1998,106,55.8,"Baseball Reference"
"2439","BAL",1998,79,40.4,"Baseball Reference"
"2440","BOS",1998,92,48.4,"Baseball Reference"
"2441","CHC",1998,90,32,"Baseball Reference"
"2442","CHW",1998,80,29,"Baseball Reference"
"2443","CIN",1998,77,28.5,"Baseball Reference"
"2444","CLE",1998,89,45.5,"Baseball Reference"
"2445","COL",1998,77,33.6,"Baseball Reference"
"2446","DET",1998,65,26,"Baseball Reference"
"2447","FLA",1998,54,4.6,"Baseball Reference"
"2448","HOU",1998,102,56.6,"Baseball Reference"
"2449","KCR",1998,72,17.1,"Baseball Reference"
"2450","LAD",1998,83,29.5,"Baseball Reference"
"2451","MIL",1998,74,18,"Baseball Reference"
"2452","MIN",1998,70,29.2,"Baseball Reference"
"2453","NYM",1998,88,36.1,"Baseball Reference"
"2454","NYY",1998,114,62.8,"Baseball Reference"
"2455","OAK",1998,74,27.3,"Baseball Reference"
"2456","PHI",1998,75,21.3,"Baseball Reference"
"2457","PIT",1998,69,22.5,"Baseball Reference"
"2458","SDP",1998,98,44.3,"Baseball Reference"
"2459","SEA",1998,76,38.6,"Baseball Reference"
"2460","SFG",1998,89,39.9,"Baseball Reference"
"2461","STL",1998,83,33.4,"Baseball Reference"
"2462","TBD",1998,63,28.9,"Baseball Reference"
"2463","TEX",1998,88,42.2,"Baseball Reference"
"2464","TOR",1998,88,43.3,"Baseball Reference"
"2465","WSN",1998,65,NA,"Baseball Reference"
"2466","ANA",1999,70,25,"Baseball Reference"
"2467","ARI",1999,100,51.1,"Baseball Reference"
"2468","ATL",1999,103,48.3,"Baseball Reference"
"2469","BAL",1999,78,43.3,"Baseball Reference"
"2470","BOS",1999,94,48.8,"Baseball Reference"
"2471","CHC",1999,67,10.3,"Baseball Reference"
"2472","CHW",1999,75,32.2,"Baseball Reference"
"2473","CIN",1999,96,43.6,"Baseball Reference"
"2474","CLE",1999,97,48,"Baseball Reference"
"2475","COL",1999,72,23.5,"Baseball Reference"
"2476","DET",1999,69,27.2,"Baseball Reference"
"2477","FLA",1999,64,14.1,"Baseball Reference"
"2478","HOU",1999,97,45.2,"Baseball Reference"
"2479","KCR",1999,64,29,"Baseball Reference"
"2480","LAD",1999,77,30.9,"Baseball Reference"
"2481","MIL",1999,74,22.8,"Baseball Reference"
"2482","MIN",1999,63,24.4,"Baseball Reference"
"2483","NYM",1999,97,45.8,"Baseball Reference"
"2484","NYY",1999,98,52.8,"Baseball Reference"
"2485","OAK",1999,87,40.7,"Baseball Reference"
"2486","PHI",1999,77,28.7,"Baseball Reference"
"2487","PIT",1999,78,27.4,"Baseball Reference"
"2488","SDP",1999,74,22.5,"Baseball Reference"
"2489","SEA",1999,79,36.3,"Baseball Reference"
"2490","SFG",1999,86,32.4,"Baseball Reference"
"2491","STL",1999,75,22,"Baseball Reference"
"2492","TBD",1999,69,24.4,"Baseball Reference"
"2493","TEX",1999,95,46.1,"Baseball Reference"
"2494","TOR",1999,84,38.6,"Baseball Reference"
"2495","WSN",1999,68,NA,"Baseball Reference"
"2496","ANA",2000,82,38.3,"Baseball Reference"
"2497","ARI",2000,85,32.3,"Baseball Reference"
"2498","ATL",2000,95,42.5,"Baseball Reference"
"2499","BAL",2000,74,26.4,"Baseball Reference"
"2500","BOS",2000,85,40.9,"Baseball Reference"
"2501","CHC",2000,65,18,"Baseball Reference"
"2502","CHW",2000,95,47.5,"Baseball Reference"
"2503","CIN",2000,85,37.8,"Baseball Reference"
"2504","CLE",2000,90,50.3,"Baseball Reference"
"2505","COL",2000,82,38.8,"Baseball Reference"
"2506","DET",2000,79,37.5,"Baseball Reference"
"2507","FLA",2000,79,24.4,"Baseball Reference"
"2508","HOU",2000,72,27,"Baseball Reference"
"2509","KCR",2000,77,30.1,"Baseball Reference"
"2510","LAD",2000,86,38.9,"Baseball Reference"
"2511","MIL",2000,73,23.2,"Baseball Reference"
"2512","MIN",2000,69,28.9,"Baseball Reference"
"2513","NYM",2000,94,38.1,"Baseball Reference"
"2514","NYY",2000,87,40.2,"Baseball Reference"
"2515","OAK",2000,91,44.7,"Baseball Reference"
"2516","PHI",2000,65,19,"Baseball Reference"
"2517","PIT",2000,69,21.3,"Baseball Reference"
"2518","SDP",2000,76,23.6,"Baseball Reference"
"2519","SEA",2000,91,45.8,"Baseball Reference"
"2520","SFG",2000,97,46.5,"Baseball Reference"
"2521","STL",2000,95,42.9,"Baseball Reference"
"2522","TBD",2000,69,25.3,"Baseball Reference"
"2523","TEX",2000,71,27.7,"Baseball Reference"
"2524","TOR",2000,83,34.4,"Baseball Reference"
"2525","WSN",2000,67,NA,"Baseball Reference"
"2526","ANA",2001,75,39.6,"Baseball Reference"
"2527","ARI",2001,92,48.8,"Baseball Reference"
"2528","ATL",2001,88,35.8,"Baseball Reference"
"2529","BAL",2001,63,19.1,"Baseball Reference"
"2530","BOS",2001,82,38.7,"Baseball Reference"
"2531","CHC",2001,88,37.9,"Baseball Reference"
"2532","CHW",2001,83,36.7,"Baseball Reference"
"2533","CIN",2001,66,19.3,"Baseball Reference"
"2534","CLE",2001,91,40.7,"Baseball Reference"
"2535","COL",2001,73,36.9,"Baseball Reference"
"2536","DET",2001,66,23.5,"Baseball Reference"
"2537","FLA",2001,76,26.6,"Baseball Reference"
"2538","HOU",2001,93,39.2,"Baseball Reference"
"2539","KCR",2001,65,26.4,"Baseball Reference"
"2540","LAD",2001,86,31.1,"Baseball Reference"
"2541","MIL",2001,68,21.8,"Baseball Reference"
"2542","MIN",2001,85,41.5,"Baseball Reference"
"2543","NYM",2001,82,24.7,"Baseball Reference"
"2544","NYY",2001,95,45,"Baseball Reference"
"2545","OAK",2001,102,55.7,"Baseball Reference"
"2546","PHI",2001,86,29.2,"Baseball Reference"
"2547","PIT",2001,62,9.8,"Baseball Reference"
"2548","SDP",2001,79,27.6,"Baseball Reference"
"2549","SEA",2001,116,67.5,"Baseball Reference"
"2550","SFG",2001,90,41.8,"Baseball Reference"
"2551","STL",2001,93,41.2,"Baseball Reference"
"2552","TBD",2001,62,16.4,"Baseball Reference"
"2553","TEX",2001,73,33.4,"Baseball Reference"
"2554","TOR",2001,80,38,"Baseball Reference"
"2555","WSN",2001,68,NA,"Baseball Reference"
"2556","ANA",2002,99,55.3,"Baseball Reference"
"2557","ARI",2002,98,47,"Baseball Reference"
"2558","ATL",2002,101,46.7,"Baseball Reference"
"2559","BAL",2002,67,29.4,"Baseball Reference"
"2560","BOS",2002,93,53.2,"Baseball Reference"
"2561","CHC",2002,67,25.4,"Baseball Reference"
"2562","CHW",2002,81,36.8,"Baseball Reference"
"2563","CIN",2002,78,23.2,"Baseball Reference"
"2564","CLE",2002,74,25.6,"Baseball Reference"
"2565","COL",2002,73,17.4,"Baseball Reference"
"2566","DET",2002,55,11.8,"Baseball Reference"
"2567","FLA",2002,79,25.9,"Baseball Reference"
"2568","HOU",2002,84,34.9,"Baseball Reference"
"2569","KCR",2002,62,21,"Baseball Reference"
"2570","LAD",2002,92,39.3,"Baseball Reference"
"2571","MIL",2002,56,11.2,"Baseball Reference"
"2572","MIN",2002,94,42.8,"Baseball Reference"
"2573","NYM",2002,75,28,"Baseball Reference"
"2574","NYY",2002,103,56.4,"Baseball Reference"
"2575","OAK",2002,103,52.7,"Baseball Reference"
"2576","PHI",2002,80,32.6,"Baseball Reference"
"2577","PIT",2002,72,18.4,"Baseball Reference"
"2578","SDP",2002,66,17,"Baseball Reference"
"2579","SEA",2002,93,49.1,"Baseball Reference"
"2580","SFG",2002,95,50.5,"Baseball Reference"
"2581","STL",2002,97,40.8,"Baseball Reference"
"2582","TBD",2002,55,14.9,"Baseball Reference"
"2583","TEX",2002,72,34.6,"Baseball Reference"
"2584","TOR",2002,78,32.7,"Baseball Reference"
"2585","WSN",2002,83,NA,"Baseball Reference"
"2586","ANA",2003,77,34.3,"Baseball Reference"
"2587","ARI",2003,84,36,"Baseball Reference"
"2588","ATL",2003,101,45.4,"Baseball Reference"
"2589","BAL",2003,71,31.3,"Baseball Reference"
"2590","BOS",2003,95,54.5,"Baseball Reference"
"2591","CHC",2003,88,36.8,"Baseball Reference"
"2592","CHW",2003,86,43.4,"Baseball Reference"
"2593","CIN",2003,69,11.8,"Baseball Reference"
"2594","CLE",2003,68,30.8,"Baseball Reference"
"2595","COL",2003,74,22.9,"Baseball Reference"
"2596","DET",2003,43,4,"Baseball Reference"
"2597","FLA",2003,91,38.2,"Baseball Reference"
"2598","HOU",2003,87,41.4,"Baseball Reference"
"2599","KCR",2003,83,31.2,"Baseball Reference"
"2600","LAD",2003,85,33.4,"Baseball Reference"
"2601","MIL",2003,68,16.8,"Baseball Reference"
"2602","MIN",2003,90,42.4,"Baseball Reference"
"2603","NYM",2003,66,17.9,"Baseball Reference"
"2604","NYY",2003,101,57.3,"Baseball Reference"
"2605","OAK",2003,96,47.8,"Baseball Reference"
"2606","PHI",2003,86,37.3,"Baseball Reference"
"2607","PIT",2003,75,26.8,"Baseball Reference"
"2608","SDP",2003,64,16.6,"Baseball Reference"
"2609","SEA",2003,93,50.1,"Baseball Reference"
"2610","SFG",2003,100,40.2,"Baseball Reference"
"2611","STL",2003,85,36.1,"Baseball Reference"
"2612","TBD",2003,63,26.5,"Baseball Reference"
"2613","TEX",2003,71,24.7,"Baseball Reference"
"2614","TOR",2003,86,42,"Baseball Reference"
"2615","WSN",2003,83,NA,"Baseball Reference"
"2616","ANA",2004,92,43.4,"Baseball Reference"
"2617","ARI",2004,51,5.2,"Baseball Reference"
"2618","ATL",2004,96,42.3,"Baseball Reference"
"2619","BAL",2004,78,38.8,"Baseball Reference"
"2620","BOS",2004,98,54.7,"Baseball Reference"
"2621","CHC",2004,89,45.5,"Baseball Reference"
"2622","CHW",2004,83,35.9,"Baseball Reference"
"2623","CIN",2004,76,12.7,"Baseball Reference"
"2624","CLE",2004,80,36.4,"Baseball Reference"
"2625","COL",2004,68,25.3,"Baseball Reference"
"2626","DET",2004,72,34.8,"Baseball Reference"
"2627","FLA",2004,83,30.8,"Baseball Reference"
"2628","HOU",2004,92,40.3,"Baseball Reference"
"2629","KCR",2004,58,16.3,"Baseball Reference"
"2630","LAD",2004,93,40.4,"Baseball Reference"
"2631","MIL",2004,67,21.7,"Baseball Reference"
"2632","MIN",2004,92,45.8,"Baseball Reference"
"2633","NYM",2004,71,26.1,"Baseball Reference"
"2634","NYY",2004,101,46.1,"Baseball Reference"
"2635","OAK",2004,91,44,"Baseball Reference"
"2636","PHI",2004,86,34.7,"Baseball Reference"
"2637","PIT",2004,72,23.8,"Baseball Reference"
"2638","SDP",2004,87,38.7,"Baseball Reference"
"2639","SEA",2004,63,28.2,"Baseball Reference"
"2640","SFG",2004,91,36.7,"Baseball Reference"
"2641","STL",2004,105,48.4,"Baseball Reference"
"2642","TBD",2004,70,24.3,"Baseball Reference"
"2643","TEX",2004,89,40,"Baseball Reference"
"2644","TOR",2004,67,27.4,"Baseball Reference"
"2645","WSN",2004,67,NA,"Baseball Reference"
"2646","ANA",2005,95,NA,"Baseball Reference"
"2647","ARI",2005,77,19.6,"Baseball Reference"
"2648","ATL",2005,90,40.5,"Baseball Reference"
"2649","BAL",2005,74,32.8,"Baseball Reference"
"2650","BOS",2005,95,47.9,"Baseball Reference"
"2651","CHC",2005,79,35.9,"Baseball Reference"
"2652","CHW",2005,99,46.4,"Baseball Reference"
"2653","CIN",2005,73,23.2,"Baseball Reference"
"2654","CLE",2005,93,52.7,"Baseball Reference"
"2655","COL",2005,67,18.7,"Baseball Reference"
"2656","DET",2005,71,30.3,"Baseball Reference"
"2657","FLA",2005,83,31.3,"Baseball Reference"
"2658","HOU",2005,89,41.1,"Baseball Reference"
"2659","KCR",2005,56,8.9,"Baseball Reference"
"2660","LAA",2005,NA,46.2,"Baseball Reference"
